non_sign_count_rmann_whitney,non_sign_count_rt_test,sign_count_rmann_whitney,sign_count_rt_test,non_sign_share_rmann_whitney,non_sign_share_rt_test,sign_share_rmann_whitney,sign_share_rt_test,n_largest_rmann_whitney,n_largest_rt_test,n_smallest_rmann_whitney,n_smallest_rt_test,non_sign_list_rmann_whitney,non_sign_list_rt_test,sign_list_rmann_whitney,sign_list_rt_test
5.0,5.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,"[[0.8146769020368775 'L2IN']
 [0.05570406808239799 'L2PC']
 [0.01984681069245991 'L5IN']]","[[0.904478640995852 'L2IN']
 [0.07229560725306106 'L5IN']
 [0.03437757503771347 'Amygdala']]","[[3.660925519173669e-10 'CA1PC']
 [0.0004966185174285459 'L5PC']
 [0.0007799492814467452 'L5FS']]","[[2.4453622186437325e-13 'CA1PC']
 [0.00010897945347156375 'L5PC']
 [0.0016011581576340793 'L5FS']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'Amygdala', 'CA1PC']",['L2IN'],['L2IN']
0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,"[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]","[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]",[],[],"['L5FS', 'L2IN', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[]
0.0,2.0,2.0,1.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,"[[0.9654773067106572 'CA1PC']
 [0.830043218099026 'L5IN']
 [0.7887673720951802 'L5FS']]","[[0.8230440121509194 'L5FS']
 [0.7709887115137977 'L5IN']
 [0.7116136129538675 'CA1PC']]","[[0.06692284174200787 'L2IN']
 [0.2045654653300072 'Amygdala']
 [0.25734789990118656 'L5PC']]","[[0.02190983386195705 'Amygdala']
 [0.021925731281474802 'L5PC']
 [0.31989538982617843 'L2IN']]",[],"['L5PC', 'Amygdala']","['L5IN', 'CA1PC']",['L5FS']
3.0,2.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,"[[0.701677404854811 'CA1PC']
 [0.37576153219887165 'L2PC']
 [0.2885473738680572 'Amygdala']]","[[0.6393948144878405 'L2IN']
 [0.6332248398305882 'L5PC']
 [0.3026857334704937 'L5IN']]","[[0.0008688651454625836 'L5FS']
 [0.01597856641438534 'L2IN']
 [0.025308022665583248 'L5IN']]","[[5.607424453309911e-05 'L5FS']
 [0.024812205022007677 'CA1PC']
 [0.09158679835247341 'L2PC']]","['L5FS', 'L2IN', 'L5IN']","['L5FS', 'CA1PC']",[],[]
3.0,1.0,0.0,4.0,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,"[[0.3488858207505404 'L5FS']
 [0.325699991960668 'L2PC']
 [0.318410603691786 'Amygdala']]","[[0.949748388728377 'CA1PC']
 [0.9289609895481603 'Amygdala']
 [0.8174378019179187 'L5PC']]","[[0.00023507284271817287 'CA1PC']
 [0.0006536919419110691 'L2IN']
 [0.0014023318731616289 'L5IN']]","[[0.0010012416354599966 'L5FS']
 [0.2433739216001693 'L2PC']
 [0.7047460245170974 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']",['L5FS'],[],"['L2IN', 'L5PC', 'Amygdala', 'CA1PC']"
3.0,1.0,1.0,2.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,"[[0.9025805356525342 'L5FS']
 [0.6856432713384812 'L2PC']
 [0.6349532877692777 'Amygdala']]","[[0.8558719703479387 'L5PC']
 [0.8007587315255983 'L2IN']
 [0.7860306657116938 'L5IN']]","[[2.3021781427899498e-08 'CA1PC']
 [2.903299358926652e-05 'L5IN']
 [0.0009369293446825566 'L2IN']]","[[0.0018174300900432282 'CA1PC']
 [0.16893672109986996 'Amygdala']
 [0.17121540843137803 'L5FS']]","['L2IN', 'L5IN', 'CA1PC']",['CA1PC'],['L5FS'],"['L2IN', 'L5PC']"
3.0,3.0,1.0,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,"[[0.9207689516025306 'Amygdala']
 [0.7390738000182446 'L2PC']
 [0.70602612238493 'L5FS']]","[[0.9790091195569383 'L2PC']
 [0.8053424240557752 'Amygdala']
 [0.7203836083940751 'L5PC']]","[[1.868288737856807e-10 'CA1PC']
 [8.061351968786947e-06 'L5IN']
 [9.230276301154915e-06 'L2IN']]","[[4.772220970751767e-07 'CA1PC']
 [0.00016487640857380302 'L2IN']
 [0.0013989571583155633 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5IN', 'CA1PC']",['Amygdala'],"['L2PC', 'Amygdala']"
3.0,3.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,"[[0.6930020199476392 'Amygdala']
 [0.464088022745728 'L5PC']
 [0.25258822004155834 'L5FS']]","[[0.7593799392965797 'Amygdala']
 [0.5238249081525717 'L5PC']
 [0.4089894599666465 'L2PC']]","[[9.720807469101273e-11 'CA1PC']
 [2.0278931596726415e-06 'L2IN']
 [6.448905400275795e-05 'L5IN']]","[[9.456314026217943e-07 'CA1PC']
 [8.273372064759433e-06 'L2IN']
 [0.003160154272479323 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5IN', 'CA1PC']",[],[]
3.0,4.0,1.0,1.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[[0.8724892706506986 'L5PC']
 [0.5623470286455146 'Amygdala']
 [0.1793445369148683 'L2PC']]","[[0.9038541536378732 'Amygdala']
 [0.2656773963698499 'L2PC']
 [0.053140427283763406 'L5FS']]","[[1.2904545486886887e-10 'CA1PC']
 [5.053316730811835e-06 'L2IN']
 [4.209920607447416e-05 'L5IN']]","[[1.1041933401173345e-06 'CA1PC']
 [7.69297003917231e-06 'L2IN']
 [0.000878008542290234 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5PC', 'L5IN', 'CA1PC']",['L5PC'],['Amygdala']
4.0,5.0,1.0,0.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,"[[0.9975455179062427 'Amygdala']
 [0.36459977057736404 'L2PC']
 [0.3289772747487455 'L5PC']]","[[0.3431443015960154 'L2PC']
 [0.2393820637619065 'Amygdala']
 [0.0005616554567056971 'L5PC']]","[[1.494572518634219e-08 'CA1PC']
 [1.5035672110055617e-05 'L2IN']
 [2.9980775240136986e-05 'L5IN']]","[[1.850323656212747e-06 'L2IN']
 [1.4845243322067896e-05 'CA1PC']
 [0.0001276290130965652 'L5IN']]","['L5FS', 'L2IN', 'L5IN', 'CA1PC']","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']",['Amygdala'],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.6930020199476392 'Amygdala']
 [0.3006280170549138 'L2PC']
 [0.04859371030572743 'L5PC']]","[[0.41347265902181995 'L2PC']
 [0.10340718470527811 'Amygdala']
 [3.20803015660794e-05 'L2IN']]","[[2.297751795421077e-09 'L5FS']
 [2.712395392792806e-07 'CA1PC']
 [9.55520652396736e-06 'L5IN']]","[[3.823809560786946e-07 'L5FS']
 [2.9448182411849197e-06 'L5IN']
 [4.703237766436645e-06 'L5PC']]","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']",[],[]
0.0,2.0,1.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,"[[0.8286669078322908 'Amygdala']
 [0.7941967323543458 'L5IN']
 [0.5789710884323859 'CA1PC']]","[[0.858113804279408 'L5IN']
 [0.7636743477047686 'Amygdala']
 [0.7399714037414937 'L2PC']]","[[0.05521891381931331 'L5PC']
 [0.12677714089270706 'L2PC']
 [0.29012598122857336 'L2IN']]","[[0.0018604998099777754 'CA1PC']
 [0.004732303627275101 'L5PC']
 [0.06217529758009636 'L2IN']]",[],"['L5PC', 'CA1PC']",['Amygdala'],['L5IN']
3.0,2.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,"[[0.701677404854811 'CA1PC']
 [0.37576153219887165 'L2PC']
 [0.2885473738680572 'Amygdala']]","[[0.6393948144878405 'L2IN']
 [0.6332248398305882 'L5PC']
 [0.3026857334704937 'L5IN']]","[[0.0008688651454625836 'L5FS']
 [0.01597856641438534 'L2IN']
 [0.025308022665583248 'L5IN']]","[[5.607424453309911e-05 'L5FS']
 [0.024812205022007677 'CA1PC']
 [0.09158679835247341 'L2PC']]","['L5FS', 'L2IN', 'L5IN']","['L5FS', 'CA1PC']",[],[]
3.0,1.0,0.0,4.0,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,"[[0.3488858207505404 'L5FS']
 [0.325699991960668 'L2PC']
 [0.318410603691786 'Amygdala']]","[[0.949748388728377 'CA1PC']
 [0.9289609895481603 'Amygdala']
 [0.8174378019179187 'L5PC']]","[[0.00023507284271817287 'CA1PC']
 [0.0006536919419110691 'L2IN']
 [0.0014023318731616289 'L5IN']]","[[0.0010012416354599966 'L5FS']
 [0.2433739216001693 'L2PC']
 [0.7047460245170974 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']",['L5FS'],[],"['L2IN', 'L5PC', 'Amygdala', 'CA1PC']"
3.0,1.0,1.0,2.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,"[[0.9025805356525342 'L5FS']
 [0.6856432713384812 'L2PC']
 [0.6349532877692777 'Amygdala']]","[[0.8558719703479387 'L5PC']
 [0.8007587315255983 'L2IN']
 [0.7860306657116938 'L5IN']]","[[2.3021781427899498e-08 'CA1PC']
 [2.903299358926652e-05 'L5IN']
 [0.0009369293446825566 'L2IN']]","[[0.0018174300900432282 'CA1PC']
 [0.16893672109986996 'Amygdala']
 [0.17121540843137803 'L5FS']]","['L2IN', 'L5IN', 'CA1PC']",['CA1PC'],['L5FS'],"['L2IN', 'L5PC']"
3.0,3.0,1.0,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,"[[0.9207689516025306 'Amygdala']
 [0.7390738000182446 'L2PC']
 [0.70602612238493 'L5FS']]","[[0.9790091195569383 'L2PC']
 [0.8053424240557752 'Amygdala']
 [0.7203836083940751 'L5PC']]","[[1.868288737856807e-10 'CA1PC']
 [8.061351968786947e-06 'L5IN']
 [9.230276301154915e-06 'L2IN']]","[[4.772220970751767e-07 'CA1PC']
 [0.00016487640857380302 'L2IN']
 [0.0013989571583155633 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5IN', 'CA1PC']",['Amygdala'],"['L2PC', 'Amygdala']"
3.0,3.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,"[[0.6930020199476392 'Amygdala']
 [0.464088022745728 'L5PC']
 [0.25258822004155834 'L5FS']]","[[0.7593799392965797 'Amygdala']
 [0.5238249081525717 'L5PC']
 [0.4089894599666465 'L2PC']]","[[9.720807469101273e-11 'CA1PC']
 [2.0278931596726415e-06 'L2IN']
 [6.448905400275795e-05 'L5IN']]","[[9.456314026217943e-07 'CA1PC']
 [8.273372064759433e-06 'L2IN']
 [0.003160154272479323 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5IN', 'CA1PC']",[],[]
3.0,4.0,1.0,1.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[[0.8724892706506986 'L5PC']
 [0.5623470286455146 'Amygdala']
 [0.1793445369148683 'L2PC']]","[[0.9038541536378732 'Amygdala']
 [0.2656773963698499 'L2PC']
 [0.053140427283763406 'L5FS']]","[[1.2904545486886887e-10 'CA1PC']
 [5.053316730811835e-06 'L2IN']
 [4.209920607447416e-05 'L5IN']]","[[1.1041933401173345e-06 'CA1PC']
 [7.69297003917231e-06 'L2IN']
 [0.000878008542290234 'L5IN']]","['L2IN', 'L5IN', 'CA1PC']","['L2IN', 'L5PC', 'L5IN', 'CA1PC']",['L5PC'],['Amygdala']
4.0,5.0,1.0,0.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,"[[0.9975455179062427 'Amygdala']
 [0.36459977057736404 'L2PC']
 [0.3289772747487455 'L5PC']]","[[0.3431443015960154 'L2PC']
 [0.2393820637619065 'Amygdala']
 [0.0005616554567056971 'L5PC']]","[[1.494572518634219e-08 'CA1PC']
 [1.5035672110055617e-05 'L2IN']
 [2.9980775240136986e-05 'L5IN']]","[[1.850323656212747e-06 'L2IN']
 [1.4845243322067896e-05 'CA1PC']
 [0.0001276290130965652 'L5IN']]","['L5FS', 'L2IN', 'L5IN', 'CA1PC']","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']",['Amygdala'],[]
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.6930020199476392 'Amygdala']
 [0.3006280170549138 'L2PC']
 [0.04859371030572743 'L5PC']]","[[0.41347265902181995 'L2PC']
 [0.10340718470527811 'Amygdala']
 [3.20803015660794e-05 'L2IN']]","[[2.297751795421077e-09 'L5FS']
 [2.712395392792806e-07 'CA1PC']
 [9.55520652396736e-06 'L5IN']]","[[3.823809560786946e-07 'L5FS']
 [2.9448182411849197e-06 'L5IN']
 [4.703237766436645e-06 'L5PC']]","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']","['L5FS', 'L2IN', 'L5PC', 'L5IN', 'CA1PC']",[],[]
0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,"[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]","[[1.0 'L5FS']
 [1.0 'L2IN']
 [1.0 'L5PC']]","[[nan 'L5FS']
 [nan 'L2IN']
 [nan 'L5PC']]",[],[],"['L5FS', 'L2IN', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[]
0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.0,"[[0.9861873011959368 'CA1PC']
 [0.8082816092650318 'L5IN']
 [0.7667593861232098 'L5FS']]","[[0.5142303227089102 'L5IN']
 [0.5008887458376525 'L5FS']
 [0.4523699328194656 'L2IN']]","[[0.06692284174200787 'L2IN']
 [0.2045654653300072 'Amygdala']
 [0.25734789990118656 'L5PC']]","[[0.07226426342716213 'Amygdala']
 [0.07226802141465982 'L5PC']
 [0.08945882613781964 'L2PC']]",[],[],"['L5IN', 'CA1PC']",[]
5.0,5.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,"[[0.9382744443976611 'L5FS']
 [0.25344809997584583 'L2IN']
 [0.0032636570340733853 'L5PC']]","[[0.26595910238624315 'L5FS']
 [0.19677038054254328 'L2IN']
 [0.01358949627834853 'Amygdala']]","[[8.842732677924553e-16 'CA1PC']
 [2.470163352418229e-05 'L5IN']
 [0.00028681753774430316 'Amygdala']]","[[2.4241804232230285e-19 'CA1PC']
 [0.00010445806850637965 'L5PC']
 [0.0009225358103516991 'L5IN']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",['L5FS'],[]
5.0,5.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,"[[1.0 'L5FS']
 [0.3691490729337126 'L2IN']
 [0.009190113241452236 'L2PC']]","[[0.43613528812849667 'L5FS']
 [0.27047047859904866 'L2IN']
 [0.013183803718765482 'L2PC']]","[[8.089709098281639e-15 'CA1PC']
 [1.579002492704629e-05 'L5IN']
 [7.652570019173263e-05 'Amygdala']]","[[6.859429243646105e-18 'CA1PC']
 [0.00013422237900003383 'L5PC']
 [0.0002294148585258321 'L5IN']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",['L5FS'],[]
5.0,5.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,"[[0.6279511777665545 'L5FS']
 [0.5008139772811242 'L2IN']
 [0.018799427626470747 'L2PC']]","[[0.9597882506826614 'L5FS']
 [0.41394691416588214 'L2IN']
 [0.023363857856863988 'L2PC']]","[[1.0754994820708821e-14 'CA1PC']
 [1.4136757092828808e-05 'L5IN']
 [5.002453618230928e-05 'Amygdala']]","[[1.6654500402152594e-17 'CA1PC']
 [7.260969644896986e-05 'L5PC']
 [0.0001283260843514535 'Amygdala']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],['L5FS']
5.0,5.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,"[[0.6191166940118757 'L5FS']
 [0.39059070449487143 'L2IN']
 [0.013325496285457332 'L2PC']]","[[0.8812501246332682 'L5FS']
 [0.3005941588828826 'L2IN']
 [0.01910748166073693 'L2PC']]","[[1.4278629141462606e-14 'CA1PC']
 [1.6321568252908035e-05 'L5IN']
 [5.703589919836336e-05 'Amygdala']]","[[2.741275319961442e-18 'CA1PC']
 [3.209509321152945e-05 'L5PC']
 [9.826925225167723e-05 'Amygdala']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],['L5FS']
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.6103368913307994 'L5FS']
 [0.21392369348270512 'L2IN']
 [0.00802067299403557 'L2PC']]","[[0.15571155245986903 'L5FS']
 [0.12201723884433281 'L2IN']
 [0.010569211552778924 'L2PC']]","[[7.480664315492633e-14 'CA1PC']
 [1.6142685422351938e-05 'L5IN']
 [5.3188241891157366e-05 'Amygdala']]","[[3.89600537877298e-17 'CA1PC']
 [4.6754035876213e-05 'Amygdala']
 [0.0002981966704354057 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
5.0,6.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,0.0,"[[0.30339638440782113 'L5FS']
 [0.12898202014470436 'L2IN']
 [0.0038869657143456244 'L2PC']]","[[0.0568685198838439 'L2IN']
 [0.04160463487613132 'L5FS']
 [0.006578751321644743 'L2PC']]","[[2.6783078242328146e-13 'CA1PC']
 [2.2170214749153623e-05 'L5IN']
 [0.00010571313861281596 'Amygdala']]","[[1.0420394934838553e-15 'CA1PC']
 [4.093841338720947e-05 'Amygdala']
 [0.001544088835405385 'L5PC']]","['L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
6.0,6.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,"[[0.059284579448003805 'L2IN']
 [0.011035419043305164 'L5PC']
 [0.0017003372243524326 'L2PC']]","[[0.059371260233384696 'L5PC']
 [0.011274436738434755 'L2IN']
 [0.004516178806621659 'L5IN']]","[[1.5881903698716945e-10 'CA1PC']
 [6.714896393009092e-06 'L5IN']
 [2.27551787242454e-05 'Amygdala']]","[[5.101707677939924e-11 'CA1PC']
 [8.603734448044954e-07 'Amygdala']
 [2.5843769446810557e-05 'L5FS']]","['L5FS', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L2IN', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
7.0,6.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,"[[0.03773959770066054 'L5PC']
 [0.029023927655927557 'L2IN']
 [0.0009687966698019498 'L2PC']]","[[0.3359805723917685 'L5PC']
 [0.0027265840278106373 'L2IN']
 [0.001231074271813018 'L5IN']]","[[2.1610374870279256e-09 'L5FS']
 [3.9585607700309435e-09 'CA1PC']
 [4.531837197864054e-06 'L5IN']]","[[8.409570895039583e-09 'L5FS']
 [3.658607350295814e-08 'CA1PC']
 [3.875970678503768e-08 'Amygdala']]","['L5FS', 'L2IN', 'L5PC', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L2IN', 'L2PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
3.0,4.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,"[[0.8575721489356007 'L5IN']
 [0.2679996793921534 'L2PC']
 [0.13231740716230744 'L2IN']]","[[0.5936143019774998 'L2PC']
 [0.3456516747466153 'L5IN']
 [0.11491509779503119 'Amygdala']]","[[1.0526595124564116e-06 'L5PC']
 [4.275640243350618e-06 'L5FS']
 [0.0030702803608125408 'Amygdala']]","[[2.224796917686426e-12 'L5FS']
 [6.294025852758096e-08 'CA1PC']
 [0.00021593481431214927 'L5PC']]","['L5FS', 'L5PC', 'Amygdala']","['L5FS', 'L2IN', 'L5PC', 'CA1PC']",['L5IN'],[]
4.0,4.0,1.0,0.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,"[[0.8316109797620592 'L2IN']
 [0.6241257126762003 'L2PC']
 [0.6208139112101108 'L5IN']]","[[0.6632396518215943 'L2IN']
 [0.47081432992824435 'L2PC']
 [0.055558460172049996 'Amygdala']]","[[1.1834856475309476e-11 'L5FS']
 [2.1452052628422865e-08 'L5PC']
 [4.226524385718122e-06 'Amygdala']]","[[7.435173809483181e-13 'L5FS']
 [1.0436047739875438e-09 'CA1PC']
 [0.00024093471620717833 'L5IN']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'CA1PC']",['L2IN'],[]
4.0,4.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,"[[0.4722926864532879 'L5IN']
 [0.36120860677490796 'L2IN']
 [0.3345977857057403 'L2PC']]","[[0.7287497062411852 'L5IN']
 [0.6806629029962523 'L2IN']
 [0.6117500297434285 'L2PC']]","[[1.9973648747305664e-16 'L5FS']
 [4.381857304545762e-08 'Amygdala']
 [7.978909710591083e-07 'L5PC']]","[[5.255781225158986e-12 'L5FS']
 [0.0002556956613858442 'CA1PC']
 [0.033126072056356946 'L5PC']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],[]
4.0,2.0,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,"[[0.3538893650789592 'L5IN']
 [0.3256964422967066 'L2PC']
 [0.10055780929828735 'L2IN']]","[[0.9463304330130828 'L2PC']
 [0.5688192399592293 'L2IN']
 [0.5206669290506722 'L5PC']]","[[1.3480436996543355e-17 'L5FS']
 [1.774621893248174e-08 'Amygdala']
 [9.90603725761357e-06 'L5PC']]","[[1.848260955377565e-08 'L5FS']
 [0.004545784578844801 'CA1PC']
 [0.06252780776954946 'Amygdala']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'CA1PC']",[],['L2PC']
4.0,3.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,"[[0.41562089379875533 'L2PC']
 [0.19701204121861693 'L5IN']
 [0.08847625979997335 'L2IN']]","[[0.6388878620605337 'L5IN']
 [0.6201611338631554 'L2PC']
 [0.40446842335169964 'L2IN']]","[[5.231119104507004e-18 'L5FS']
 [2.7744902622868338e-09 'Amygdala']
 [1.581610019147654e-05 'L5PC']]","[[1.5765012053643894e-11 'L5FS']
 [0.021231315682797465 'Amygdala']
 [0.03217729609229228 'CA1PC']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'Amygdala', 'CA1PC']",[],[]
4.0,4.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,"[[0.5148928428693745 'L2PC']
 [0.10312028852345244 'L2IN']
 [0.07273772206290578 'L5IN']]","[[0.9107592690566402 'L5IN']
 [0.6942297179028258 'L2PC']
 [0.34935383993851576 'L2IN']]","[[3.0193633691162785e-18 'L5FS']
 [1.402426501835824e-09 'Amygdala']
 [5.115757332461911e-06 'L5PC']]","[[2.217931783014256e-19 'L5FS']
 [0.0024606176578524674 'CA1PC']
 [0.003036704909500679 'Amygdala']]","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'Amygdala', 'CA1PC']",[],['L5IN']
5.0,5.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,"[[0.36617427402400615 'L2PC']
 [0.14478806631317198 'L2IN']
 [0.02096803151012757 'L5IN']]","[[0.8498357183489621 'L2PC']
 [0.3545426395435072 'L2IN']
 [0.026363054369033426 'CA1PC']]","[[1.3307913983658214e-18 'L5FS']
 [8.562798918472885e-10 'Amygdala']
 [1.803097771702556e-06 'L5PC']]","[[3.9148860411187396e-21 'L5FS']
 [0.0004131061531085657 'L5IN']
 [0.0012670882719745336 'Amygdala']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']",[],['L2PC']
5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,"[[0.17597056353297236 'L2IN']
 [0.07001381537029897 'L2PC']
 [0.004463653866274003 'L5IN']]","[[0.6756204122547129 'L2IN']
 [0.2219591634320831 'L2PC']
 [0.0013417607865177364 'CA1PC']]","[[1.1897146395619558e-18 'L5FS']
 [2.6545358429427503e-09 'Amygdala']
 [2.6206355976744083e-06 'L5PC']]","[[4.910818334965333e-31 'L5FS']
 [1.2344643823124268e-05 'L5IN']
 [0.0004922500442045407 'Amygdala']]","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']","['L5FS', 'L5PC', 'L5IN', 'Amygdala', 'CA1PC']",[],[]
